visitor_cbgs,year,month,location_name,latitude,longitude,scaled_visits,visits,travel_distance_km,travel_time_minutes,visits_per_person,median_age,median_income
360610142003,2018,4,Central Park,40.780777,-73.961689,105.627118644068,8,1.499,4.56666666666667,0.135593220338983,60.5,168906
360610142003,2018,4,Diana Ross Playground,40.782214,-73.97178,52.8135593220339,4,1.499,4.56666666666667,0.0677966101694915,60.5,168906
360610142003,2018,5,Billy Johnson Playground,40.77331,-73.968275,239.692307692308,20,1.499,4.56666666666667,0.307692307692308,60.5,168906
360610142003,2018,5,Central Park,40.780777,-73.961689,95.8769230769231,8,1.499,4.56666666666667,0.123076923076923,60.5,168906
360610142003,2018,6,East 72nd Street Playground,40.772219,-73.967929,278.214285714286,20,1.499,4.56666666666667,0.357142857142857,60.5,168906
360610142003,2018,6,Tarr Coyne Tots Playground,40.773265,-73.977058,222.571428571429,16,1.499,4.56666666666667,0.285714285714286,60.5,168906
360610142003,2018,7,Central Park,40.780777,-73.961689,141.636363636364,8,1.499,4.56666666666667,0.181818181818182,60.5,168906
360610142003,2018,9,Diana Ross Playground,40.782214,-73.97178,58.7924528301887,4,1.499,4.56666666666667,0.0754716981132076,60.5,168906
360610142003,2018,10,Central Park,40.780777,-73.961689,113.309090909091,8,1.499,4.56666666666667,0.145454545454545,60.5,168906
360610142003,2018,11,Central Park,40.780777,-73.961689,119.846153846154,8,1.499,4.56666666666667,0.153846153846154,60.5,168906
360610142003,2018,12,East 72nd Street Playground,40.772219,-73.967929,268.620689655172,20,1.499,4.56666666666667,0.344827586206897,60.5,168906
360610142003,2019,1,Diana Ross Playground,40.782214,-73.97178,55.6428571428572,4,1.499,4.56666666666667,0.0714285714285714,60.5,168906
360610142003,2019,4,Central Park,40.780777,-73.961689,95.8769230769231,8,1.499,4.56666666666667,0.123076923076923,60.5,168906
360610142003,2019,4,Diana Ross Playground,40.782214,-73.97178,47.9384615384615,4,1.499,4.56666666666667,0.0615384615384615,60.5,168906
360610142003,2019,5,Central Park,40.780777,-73.961689,90.3188405797101,8,1.499,4.56666666666667,0.115942028985507,60.5,168906
360610142003,2019,5,Diana Ross Playground,40.782214,-73.97178,45.1594202898551,4,1.499,4.56666666666667,0.0579710144927536,60.5,168906
360610142003,2019,6,East 72nd Street Playground,40.772219,-73.967929,183.294117647059,16,1.499,4.56666666666667,0.235294117647059,60.5,168906
360610142003,2019,6,Diana Ross Playground,40.782214,-73.97178,45.8235294117647,4,1.499,4.56666666666667,0.0588235294117647,60.5,168906
360610142003,2019,8,East 72nd Street Playground,40.772219,-73.967929,289.860465116279,16,1.499,4.56666666666667,0.372093023255814,60.5,168906
360610142003,2019,8,Ladies Pavilion,40.780412,-73.971345,90.5813953488372,5,1.499,4.56666666666667,0.116279069767442,60.5,168906
360610142003,2019,8,Ladies Pavilion,40.780506,-73.971362,181.162790697674,10,1.499,4.56666666666667,0.232558139534884,60.5,168906
360610142003,2019,8,Ladies Pavilion,40.780506,-73.971338,181.162790697674,10,1.499,4.56666666666667,0.232558139534884,60.5,168906
360610142003,2019,9,Central Park,40.780777,-73.961689,109.718309859155,10,1.499,4.56666666666667,0.140845070422535,60.5,168906
360610142003,2019,9,Diana Ross Playground,40.782214,-73.97178,43.887323943662,4,1.499,4.56666666666667,0.0563380281690141,60.5,168906
360610142003,2019,11,East 72nd Street Playground,40.772219,-73.967929,197.84126984127,16,1.499,4.56666666666667,0.253968253968254,60.5,168906
360610142003,2019,11,Central Park,40.780777,-73.961689,98.9206349206349,8,1.499,4.56666666666667,0.126984126984127,60.5,168906
360610142004,2018,4,East 72nd Street Playground,40.772219,-73.967929,164.571428571429,16,1.242,3.76666666666667,0.326530612244898,52.1,250001
360610142004,2018,4,The Arthur Ross Pinetum Playground,40.773501,-73.97495,123.428571428571,12,1.242,3.76666666666667,0.244897959183673,52.1,250001
360610142004,2018,5,Central Park,40.780777,-73.961689,73.3090909090909,8,1.242,3.76666666666667,0.145454545454545,52.1,250001
360610142004,2018,5,Diana Ross Playground,40.782214,-73.97178,36.6545454545455,4,1.242,3.76666666666667,0.0727272727272727,52.1,250001
360610142004,2018,6,Billy Johnson Playground,40.77331,-73.968275,170.847457627119,20,1.242,3.76666666666667,0.338983050847458,52.1,250001
360610142004,2018,6,Central Park,40.780777,-73.961689,85.4237288135593,10,1.242,3.76666666666667,0.169491525423729,52.1,250001
360610142004,2018,10,Tarr Coyne Tots Playground,40.773265,-73.977058,106.105263157895,16,1.242,3.76666666666667,0.210526315789474,52.1,250001
360610142004,2018,12,East 72nd Street Playground,40.772219,-73.967929,186.092307692308,24,1.242,3.76666666666667,0.369230769230769,52.1,250001
360610142004,2019,6,East 72nd Street Playground,40.772219,-73.967929,130.064516129032,16,1.242,3.76666666666667,0.258064516129032,52.1,250001
360610142004,2019,6,Diana Ross Playground,40.782214,-73.97178,32.5161290322581,4,1.242,3.76666666666667,0.0645161290322581,52.1,250001
360610142004,2019,7,Central Park,40.780777,-73.961689,68.3389830508475,8,1.242,3.76666666666667,0.135593220338983,52.1,250001
360610142004,2019,9,Diana Ross Playground,40.782214,-73.97178,34.7586206896552,4,1.242,3.76666666666667,0.0689655172413793,52.1,250001
360610142004,2019,10,Diana Ross Playground,40.782214,-73.97178,32.5161290322581,4,1.242,3.76666666666667,0.0645161290322581,52.1,250001
360610142004,2019,11,East 72nd Street Playground,40.772219,-73.967929,136.677966101695,16,1.242,3.76666666666667,0.271186440677966,52.1,250001
360610142004,2019,11,Billy Johnson Playground,40.77331,-73.968275,170.847457627119,20,1.242,3.76666666666667,0.338983050847458,52.1,250001
360610142004,2019,11,Diana Ross Playground,40.782214,-73.97178,34.1694915254237,4,1.242,3.76666666666667,0.0677966101694915,52.1,250001
360610142005,2018,1,East 72nd Street Playground,40.772219,-73.967929,153.92,16,1.38,4.31666666666667,0.32,49,NA
360610142005,2018,1,Diana Ross Playground,40.782214,-73.97178,38.48,4,1.38,4.31666666666667,0.08,49,NA
360610142005,2018,2,Billy Johnson Playground,40.77331,-73.968275,204.68085106383,20,1.38,4.31666666666667,0.425531914893617,49,NA
360610142005,2018,3,Central Park,40.780777,-73.961689,72.6037735849057,8,1.38,4.31666666666667,0.150943396226415,49,NA
360610142005,2018,4,Billy Johnson Playground,40.77331,-73.968275,168.771929824561,20,1.38,4.31666666666667,0.350877192982456,49,NA
360610142005,2018,4,Central Park,40.780777,-73.961689,101.263157894737,12,1.38,4.31666666666667,0.210526315789474,49,NA
360610142005,2018,5,Central Park,40.780777,-73.961689,77.5806451612903,10,1.38,4.31666666666667,0.161290322580645,49,NA
360610142005,2018,6,East 72nd Street Playground,40.772219,-73.967929,153.92,16,1.38,4.31666666666667,0.32,49,NA
360610142005,2018,6,Central Park,40.780777,-73.961689,96.2,10,1.38,4.31666666666667,0.2,49,NA
360610142005,2018,7,Central Park,40.780777,-73.961689,240.5,12,1.38,4.31666666666667,0.5,49,NA
360610142005,2018,8,Central Park,40.780777,-73.961689,142.518518518519,8,1.38,4.31666666666667,0.296296296296296,49,NA
360610142005,2018,10,East 72nd Street Playground,40.772219,-73.967929,150.901960784314,16,1.38,4.31666666666667,0.313725490196078,49,NA
360610142005,2019,1,Diana Ross Playground,40.782214,-73.97178,46.9268292682927,4,1.38,4.31666666666667,0.0975609756097561,49,NA
360610142005,2019,2,Central Park,40.780777,-73.961689,98.6666666666667,8,1.38,4.31666666666667,0.205128205128205,49,NA
360610142005,2019,4,East 72nd Street Playground,40.772219,-73.967929,167.304347826087,16,1.38,4.31666666666667,0.347826086956522,49,NA
360610142005,2019,4,Central Park,40.780777,-73.961689,125.478260869565,12,1.38,4.31666666666667,0.260869565217391,49,NA
360610142005,2019,4,Cherry Hill Fountain,40.773559,-73.97345,41.8260869565217,4,1.38,4.31666666666667,0.0869565217391305,49,NA
360610142005,2019,5,Diana Ross Playground,40.782214,-73.97178,38.48,4,1.38,4.31666666666667,0.08,49,NA
360610142005,2019,6,Central Park,40.780777,-73.961689,78.530612244898,8,1.38,4.31666666666667,0.163265306122449,49,NA
360610142005,2019,7,Central Park,40.780777,-73.961689,160.333333333333,8,1.38,4.31666666666667,0.333333333333333,49,NA
360610142005,2019,8,East 72nd Street Playground,40.772219,-73.967929,343.571428571429,20,1.38,4.31666666666667,0.714285714285714,49,NA
360610142005,2019,8,Central Park,40.780777,-73.961689,171.785714285714,10,1.38,4.31666666666667,0.357142857142857,49,NA
360610142005,2019,9,Central Park,40.780777,-73.961689,89.4883720930233,8,1.38,4.31666666666667,0.186046511627907,49,NA
360610142005,2019,10,Central Park,40.780777,-73.961689,100.208333333333,10,1.38,4.31666666666667,0.208333333333333,49,NA
360610142005,2019,11,East 72nd Street Playground,40.772219,-73.967929,139.927272727273,16,1.38,4.31666666666667,0.290909090909091,49,NA
360610142005,2019,11,Central Park,40.780777,-73.961689,69.9636363636364,8,1.38,4.31666666666667,0.145454545454545,49,NA
360610142005,2019,11,Diana Ross Playground,40.782214,-73.97178,34.9818181818182,4,1.38,4.31666666666667,0.0727272727272727,49,NA
360610142006,2018,2,Central Park,40.780777,-73.961689,203.027027027027,8,1.216,3.3,0.216216216216216,54.5,234485
360610142006,2018,3,Central Park,40.780777,-73.961689,259.034482758621,8,1.216,3.3,0.275862068965517,54.5,234485
360610142006,2018,4,Central Park,40.780777,-73.961689,203.027027027027,8,1.216,3.3,0.216216216216216,54.5,234485
360610142006,2018,5,Central Park,40.780777,-73.961689,156.5,8,1.216,3.3,0.166666666666667,54.5,234485
360610142006,2018,6,East 72nd Street Playground,40.772219,-73.967929,349.395348837209,16,1.216,3.3,0.372093023255814,54.5,234485
360610142006,2018,6,Billy Johnson Playground,40.77331,-73.968275,436.744186046512,20,1.216,3.3,0.465116279069768,54.5,234485
360610142006,2018,6,Central Park,40.780777,-73.961689,174.697674418605,8,1.216,3.3,0.186046511627907,54.5,234485
360610142006,2018,7,East 72nd Street Playground,40.772219,-73.967929,366.439024390244,16,1.216,3.3,0.390243902439024,54.5,234485
360610142006,2018,7,Central Park,40.780777,-73.961689,183.219512195122,8,1.216,3.3,0.195121951219512,54.5,234485
360610142006,2018,8,Diana Ross Playground,40.782214,-73.97178,134.142857142857,4,1.216,3.3,0.142857142857143,54.5,234485
360610142006,2018,9,East 72nd Street Playground,40.772219,-73.967929,643.885714285714,24,1.216,3.3,0.685714285714286,54.5,234485
360610142006,2018,9,Central Park,40.780777,-73.961689,214.628571428571,8,1.216,3.3,0.228571428571429,54.5,234485
360610142006,2018,10,Central Park,40.780777,-73.961689,187.8,8,1.216,3.3,0.2,54.5,234485
360610142006,2018,11,Central Park,40.780777,-73.961689,214.628571428571,8,1.216,3.3,0.228571428571429,54.5,234485
360610142006,2019,1,Central Park,40.780777,-73.961689,187.8,8,1.216,3.3,0.2,54.5,234485
360610142006,2019,2,Central Park,40.780777,-73.961689,268.285714285714,8,1.216,3.3,0.285714285714286,54.5,234485
360610142006,2019,3,Central Park,40.780777,-73.961689,260.833333333333,10,1.216,3.3,0.277777777777778,54.5,234485
360610142006,2019,4,Central Park,40.780777,-73.961689,183.219512195122,8,1.216,3.3,0.195121951219512,54.5,234485
360610142006,2019,5,Central Park,40.780777,-73.961689,273.875,14,1.216,3.3,0.291666666666667,54.5,234485
360610142006,2019,6,Central Park,40.780777,-73.961689,144.461538461538,8,1.216,3.3,0.153846153846154,54.5,234485
360610142006,2019,6,Diana Ross Playground,40.782214,-73.97178,72.2307692307692,4,1.216,3.3,0.0769230769230769,54.5,234485
360610142006,2019,7,Central Park,40.780777,-73.961689,174.697674418605,8,1.216,3.3,0.186046511627907,54.5,234485
360610142006,2019,9,Central Park,40.780777,-73.961689,184.117647058824,10,1.216,3.3,0.196078431372549,54.5,234485
360610142006,2019,10,Central Park,40.780777,-73.961689,170.727272727273,8,1.216,3.3,0.181818181818182,54.5,234485
360610142006,2019,11,East 72nd Street Playground,40.772219,-73.967929,518.068965517241,16,1.216,3.3,0.551724137931035,54.5,234485
360610142006,2019,11,Central Park,40.780777,-73.961689,323.793103448276,10,1.216,3.3,0.344827586206897,54.5,234485
360610143001,2018,1,East 72nd Street Playground,40.772219,-73.967929,0.0141467727674624,16,0,0,0.00707338638373121,NA,NA
360610143001,2018,1,Central Park,40.780777,-73.961689,0.0300618921308576,34,0,0,0.0150309460654288,NA,NA
360610143001,2018,1,Cherry Hill Fountain,40.773559,-73.97345,0.00353669319186561,4,0,0,0.0017683465959328,NA,NA
360610143001,2018,1,Central Park Windmill League,40.770586,-73.976295,0.00530503978779841,6,0,0,0.0026525198938992,NA,NA
360610143001,2018,1,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0106100795755968,12,0,0,0.00530503978779841,NA,NA
360610143001,2018,1,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0141467727674624,16,0,0,0.00707338638373121,NA,NA
360610143001,2018,1,Lasker Pool,40.796542,-73.954462,0.00707338638373121,8,0,0,0.00353669319186561,NA,NA
360610143001,2018,1,Diana Ross Playground,40.782214,-73.97178,0.00353669319186561,4,0,0,0.0017683465959328,NA,NA
360610143001,2018,2,Central Park,40.780777,-73.961689,0.0248447204968944,24,0,0,0.0124223602484472,NA,NA
360610143001,2018,2,Central Park Windmill League,40.770586,-73.976295,0.0041407867494824,4,0,0,0.0020703933747412,NA,NA
360610143001,2018,2,Lasker Pool,40.796542,-73.954462,0.0082815734989648,8,0,0,0.0041407867494824,NA,NA
360610143001,2018,2,Diana Ross Playground,40.782214,-73.97178,0.010351966873706,10,0,0,0.005175983436853,NA,NA
360610143001,2018,3,Billy Johnson Playground,40.77331,-73.968275,0.0321957501609788,25,0,0,0.0160978750804894,NA,NA
360610143001,2018,3,Central Park,40.780777,-73.961689,0.0412105602060528,32,0,0,0.0206052801030264,NA,NA
360610143001,2018,3,North Meadow,40.791303,-73.957967,0.0206052801030264,16,0,0,0.0103026400515132,NA,NA
360610143001,2018,3,Ladies Pavilion,40.780412,-73.971345,0.0051513200257566,4,0,0,0.0025756600128783,NA,NA
360610143001,2018,3,Ladies Pavilion,40.780506,-73.971362,0.0103026400515132,8,0,0,0.0051513200257566,NA,NA
360610143001,2018,3,Ladies Pavilion,40.780506,-73.971338,0.0103026400515132,8,0,0,0.0051513200257566,NA,NA
360610143001,2018,3,Central Park Windmill League,40.770586,-73.976295,0.0051513200257566,4,0,0,0.0025756600128783,NA,NA
360610143001,2018,3,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0231809401159047,18,0,0,0.0115904700579524,NA,NA
360610143001,2018,4,East 72nd Street Playground,40.772219,-73.967929,0.0113515431003902,16,0,0,0.00567577155019511,NA,NA
360610143001,2018,4,Billy Johnson Playground,40.77331,-73.968275,0.0141894288754878,20,0,0,0.00709471443774388,NA,NA
360610143001,2018,4,Central Park,40.780777,-73.961689,0.0312167435260731,44,0,0,0.0156083717630365,NA,NA
360610143001,2018,4,Cherry Hill Fountain,40.773559,-73.97345,0.00709471443774388,10,0,0,0.00354735721887194,NA,NA
360610143001,2018,4,Nutters battery,40.796551,-73.952851,0.00567577155019511,8,0,0,0.00283788577509755,NA,NA
360610143001,2018,4,Ladies Pavilion,40.780412,-73.971345,0.00283788577509755,4,0,0,0.00141894288754878,NA,NA
360610143001,2018,4,Ladies Pavilion,40.780506,-73.971362,0.00567577155019511,8,0,0,0.00283788577509755,NA,NA
360610143001,2018,4,Ladies Pavilion,40.780506,-73.971338,0.00567577155019511,8,0,0,0.00283788577509755,NA,NA
360610143001,2018,4,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0170273146505853,24,0,0,0.00851365732529266,NA,NA
360610143001,2018,4,Harlem Meer,40.776485,-73.971902,0.00425682866264633,6,0,0,0.00212841433132316,NA,NA
360610143001,2018,4,Harlem Meer,40.796201,-73.951128,0.00851365732529266,12,0,0,0.00425682866264633,NA,NA
360610143001,2018,4,Harlem Meer,40.796441,-73.951584,0.00425682866264633,6,0,0,0.00212841433132316,NA,NA
360610143001,2018,4,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0113515431003902,16,0,0,0.00567577155019511,NA,NA
360610143001,2018,4,Diana Ross Playground,40.782214,-73.97178,0.00283788577509755,4,0,0,0.00141894288754878,NA,NA
360610143001,2018,5,East 72nd Street Playground,40.772219,-73.967929,0.0134093194770365,20,0,0,0.00670465973851827,NA,NA
360610143001,2018,5,Central Park,40.780777,-73.961689,0.0147502514247402,22,0,0,0.0073751257123701,NA,NA
360610143001,2018,5,North Meadow,40.791303,-73.957967,0.0107274555816292,16,0,0,0.00536372779081462,NA,NA
360610143001,2018,5,Cherry Hill Fountain,40.773559,-73.97345,0.00469326181696279,7,0,0,0.0023466309084814,NA,NA
360610143001,2018,5,Central Park Windmill League,40.770586,-73.976295,0.00268186389540731,4,0,0,0.00134093194770365,NA,NA
360610143001,2018,5,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0160911833724439,24,0,0,0.00804559168622192,NA,NA
360610143001,2018,5,Harlem Meer,40.776485,-73.971902,0.00402279584311096,6,0,0,0.00201139792155548,NA,NA
360610143001,2018,5,Harlem Meer,40.796201,-73.951128,0.00804559168622192,12,0,0,0.00402279584311096,NA,NA
360610143001,2018,5,Harlem Meer,40.796441,-73.951584,0.00402279584311096,6,0,0,0.00201139792155548,NA,NA
360610143001,2018,5,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0321823667448877,48,0,0,0.0160911833724439,NA,NA
360610143001,2018,5,Lasker Pool,40.796542,-73.954462,0.00536372779081462,8,0,0,0.00268186389540731,NA,NA
360610143001,2018,5,Diana Ross Playground,40.782214,-73.97178,0.00536372779081462,8,0,0,0.00268186389540731,NA,NA
360610143001,2018,6,East 72nd Street Playground,40.772219,-73.967929,0.0108585001696641,16,0,0,0.00542925008483203,NA,NA
360610143001,2018,6,Billy Johnson Playground,40.77331,-73.968275,0.0135731252120801,20,0,0,0.00678656260604004,NA,NA
360610143001,2018,6,Central Park,40.780777,-73.961689,0.0257889379029522,38,0,0,0.0128944689514761,NA,NA
360610143001,2018,6,Cherry Hill Fountain,40.773559,-73.97345,0.00542925008483203,8,0,0,0.00271462504241602,NA,NA
360610143001,2018,6,Nutters battery,40.796551,-73.952851,0.00542925008483203,8,0,0,0.00271462504241602,NA,NA
360610143001,2018,6,Ladies Pavilion,40.780412,-73.971345,0.00407193756362403,6,0,0,0.00203596878181201,NA,NA
360610143001,2018,6,Ladies Pavilion,40.780506,-73.971362,0.00814387512724805,12,0,0,0.00407193756362403,NA,NA
360610143001,2018,6,Ladies Pavilion,40.780506,-73.971338,0.00814387512724805,12,0,0,0.00407193756362403,NA,NA
360610143001,2018,6,Central Park Windmill League,40.770586,-73.976295,0.00882253138785205,13,0,0,0.00441126569392603,NA,NA
360610143001,2018,6,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0407193756362403,60,0,0,0.0203596878181201,NA,NA
360610143001,2018,6,Harlem Meer,40.776485,-73.971902,0.00271462504241602,4,0,0,0.00135731252120801,NA,NA
360610143001,2018,6,Harlem Meer,40.796201,-73.951128,0.00542925008483203,8,0,0,0.00271462504241602,NA,NA
360610143001,2018,6,Harlem Meer,40.796441,-73.951584,0.00271462504241602,4,0,0,0.00135731252120801,NA,NA
360610143001,2018,6,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0352901255514082,52,0,0,0.0176450627757041,NA,NA
360610143001,2018,6,Lasker Pool,40.796542,-73.954462,0.00542925008483203,8,0,0,0.00271462504241602,NA,NA
360610143001,2018,6,Diana Ross Playground,40.782214,-73.97178,0.00271462504241602,4,0,0,0.00135731252120801,NA,NA
360610143001,2018,7,East 72nd Street Playground,40.772219,-73.967929,0.015771315919172,16,0,0,0.007885657959586,NA,NA
360610143001,2018,7,Billy Johnson Playground,40.77331,-73.968275,0.0295712173484475,30,0,0,0.0147856086742238,NA,NA
360610143001,2018,7,Central Park,40.780777,-73.961689,0.007885657959586,8,0,0,0.003942828979793,NA,NA
360610143001,2018,7,Cherry Hill Fountain,40.773559,-73.97345,0.003942828979793,4,0,0,0.0019714144898965,NA,NA
360610143001,2018,7,Central Park Windmill League,40.770586,-73.976295,0.007885657959586,8,0,0,0.003942828979793,NA,NA
360610143001,2018,7,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0384425825529818,39,0,0,0.0192212912764909,NA,NA
360610143001,2018,7,Tarr Coyne Tots Playground,40.773265,-73.977058,0.019714144898965,20,0,0,0.00985707244948251,NA,NA
360610143001,2018,7,Diana Ross Playground,40.782214,-73.97178,0.0059142434696895,6,0,0,0.00295712173484475,NA,NA
360610143001,2018,8,East 72nd Street Playground,40.772219,-73.967929,0.0359281437125749,24,0,0,0.0179640718562874,NA,NA
360610143001,2018,8,Billy Johnson Playground,40.77331,-73.968275,0.0449101796407186,30,0,0,0.0224550898203593,NA,NA
360610143001,2018,8,Central Park,40.780777,-73.961689,0.0209580838323353,14,0,0,0.0104790419161677,NA,NA
360610143001,2018,8,Cherry Hill Fountain,40.773559,-73.97345,0.00598802395209581,4,0,0,0.0029940119760479,NA,NA
360610143001,2018,8,Ladies Pavilion,40.780412,-73.971345,0.00598802395209581,4,0,0,0.0029940119760479,NA,NA
360610143001,2018,8,Ladies Pavilion,40.780506,-73.971362,0.0119760479041916,8,0,0,0.00598802395209581,NA,NA
360610143001,2018,8,Ladies Pavilion,40.780506,-73.971338,0.0119760479041916,8,0,0,0.00598802395209581,NA,NA
360610143001,2018,8,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0179640718562874,12,0,0,0.00898203592814372,NA,NA
360610143001,2018,8,Harlem Meer,40.776485,-73.971902,0.00598802395209581,4,0,0,0.0029940119760479,NA,NA
360610143001,2018,8,Harlem Meer,40.796201,-73.951128,0.0119760479041916,8,0,0,0.00598802395209581,NA,NA
360610143001,2018,8,Harlem Meer,40.796441,-73.951584,0.00598802395209581,4,0,0,0.0029940119760479,NA,NA
360610143001,2018,8,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0239520958083832,16,0,0,0.0119760479041916,NA,NA
360610143001,2018,8,Diana Ross Playground,40.782214,-73.97178,0.00748502994011976,5,0,0,0.00374251497005988,NA,NA
360610143001,2018,9,East 72nd Street Playground,40.772219,-73.967929,0.0525451559934319,16,0,0,0.0262725779967159,NA,NA
360610143001,2018,9,Central Park,40.780777,-73.961689,0.0262725779967159,8,0,0,0.013136288998358,NA,NA
360610143001,2018,9,North Meadow,40.791303,-73.957967,0.0525451559934319,16,0,0,0.0262725779967159,NA,NA
360610143001,2018,9,Nutters battery,40.796551,-73.952851,0.0262725779967159,8,0,0,0.013136288998358,NA,NA
360610143001,2018,9,Ladies Pavilion,40.780412,-73.971345,0.013136288998358,4,0,0,0.00656814449917898,NA,NA
360610143001,2018,9,Ladies Pavilion,40.780506,-73.971362,0.0262725779967159,8,0,0,0.013136288998358,NA,NA
360610143001,2018,9,Ladies Pavilion,40.780506,-73.971338,0.0262725779967159,8,0,0,0.013136288998358,NA,NA
360610143001,2018,9,Central Park Windmill League,40.770586,-73.976295,0.013136288998358,4,0,0,0.00656814449917898,NA,NA
360610143001,2018,9,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0394088669950739,12,0,0,0.0197044334975369,NA,NA
360610143001,2018,9,Harlem Meer,40.776485,-73.971902,0.013136288998358,4,0,0,0.00656814449917898,NA,NA
360610143001,2018,9,Harlem Meer,40.796201,-73.951128,0.0262725779967159,8,0,0,0.013136288998358,NA,NA
360610143001,2018,9,Harlem Meer,40.796441,-73.951584,0.013136288998358,4,0,0,0.00656814449917898,NA,NA
360610143001,2018,9,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0788177339901478,24,0,0,0.0394088669950739,NA,NA
360610143001,2018,9,Diana Ross Playground,40.782214,-73.97178,0.0295566502463054,9,0,0,0.0147783251231527,NA,NA
360610143001,2018,10,East 72nd Street Playground,40.772219,-73.967929,0.0434782608695652,20,0,0,0.0217391304347826,NA,NA
360610143001,2018,10,Central Park,40.780777,-73.961689,0.0565217391304348,26,0,0,0.0282608695652174,NA,NA
360610143001,2018,10,Cherry Hill Fountain,40.773559,-73.97345,0.00869565217391304,4,0,0,0.00434782608695652,NA,NA
360610143001,2018,10,Ladies Pavilion,40.780412,-73.971345,0.00869565217391304,4,0,0,0.00434782608695652,NA,NA
360610143001,2018,10,Ladies Pavilion,40.780506,-73.971362,0.0173913043478261,8,0,0,0.00869565217391304,NA,NA
360610143001,2018,10,Ladies Pavilion,40.780506,-73.971338,0.0173913043478261,8,0,0,0.00869565217391304,NA,NA
360610143001,2018,10,Central Park Windmill League,40.770586,-73.976295,0.00869565217391304,4,0,0,0.00434782608695652,NA,NA
360610143001,2018,10,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0586956521739131,27,0,0,0.0293478260869565,NA,NA
360610143001,2018,10,Harlem Meer,40.776485,-73.971902,0.00869565217391304,4,0,0,0.00434782608695652,NA,NA
360610143001,2018,10,Harlem Meer,40.796201,-73.951128,0.0173913043478261,8,0,0,0.00869565217391304,NA,NA
360610143001,2018,10,Harlem Meer,40.796441,-73.951584,0.00869565217391304,4,0,0,0.00434782608695652,NA,NA
360610143001,2018,10,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0347826086956522,16,0,0,0.0173913043478261,NA,NA
360610143001,2018,10,Diana Ross Playground,40.782214,-73.97178,0.0260869565217391,12,0,0,0.0130434782608696,NA,NA
360610143001,2018,11,East 72nd Street Playground,40.772219,-73.967929,0.0332986472424558,32,0,0,0.0166493236212279,NA,NA
360610143001,2018,11,Central Park,40.780777,-73.961689,0.0437044745057232,42,0,0,0.0218522372528616,NA,NA
360610143001,2018,11,North Meadow,40.791303,-73.957967,0.0166493236212279,16,0,0,0.00832466181061395,NA,NA
360610143001,2018,11,Cherry Hill Fountain,40.773559,-73.97345,0.00832466181061395,8,0,0,0.00416233090530697,NA,NA
360610143001,2018,11,Nutters battery,40.796551,-73.952851,0.00832466181061395,8,0,0,0.00416233090530697,NA,NA
360610143001,2018,11,Central Park Windmill League,40.770586,-73.976295,0.00832466181061395,8,0,0,0.00416233090530697,NA,NA
360610143001,2018,11,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.031217481789802302,30,0,0,0.0156087408949011,NA,NA
360610143001,2018,11,Tarr Coyne Tots Playground,40.773265,-73.977058,0.0249739854318418,24,0,0,0.0124869927159209,NA,NA
360610143001,2018,11,Lasker Pool,40.796542,-73.954462,0.0124869927159209,12,0,0,0.00624349635796046,NA,NA
360610143001,2018,11,Diana Ross Playground,40.782214,-73.97178,0.0104058272632674,10,0,0,0.00520291363163372,NA,NA
360610143001,2018,12,East 72nd Street Playground,40.772219,-73.967929,0.0319088319088319,28,0,0,0.015954415954416,NA,NA
360610143001,2018,12,Central Park,40.780777,-73.961689,0.0227920227920228,20,0,0,0.0113960113960114,NA,NA
360610143001,2018,12,Cherry Hill Fountain,40.773559,-73.97345,0.00911680911680912,8,0,0,0.00455840455840456,NA,NA
360610143001,2018,12,Nutters battery,40.796551,-73.952851,0.00911680911680912,8,0,0,0.00455840455840456,NA,NA
360610143001,2018,12,Ladies Pavilion,40.780412,-73.971345,0.00911680911680912,8,0,0,0.00455840455840456,NA,NA
360610143001,2018,12,Ladies Pavilion,40.780506,-73.971362,0.0182336182336182,16,0,0,0.00911680911680912,NA,NA
360610143001,2018,12,Ladies Pavilion,40.780506,-73.971338,0.0182336182336182,16,0,0,0.00911680911680912,NA,NA
360610143001,2018,12,Central Park Windmill League,40.770586,-73.976295,0.0056980056980057,5,0,0,0.00284900284900285,NA,NA
360610143001,2018,12,The Arthur Ross Pinetum Playground,40.773501,-73.97495,0.0205128205128205,18,0,0,0.0102564102564103,NA,NA
360610143001,2019,1,Central Park,40.780777,-73.961689,0.0228281547241598,18,0,0,0.0114140773620799,NA,NA
